"Code","Name","Category","Unit","Current Stock","Minimum Stock","Cost","Price","Current Stock Value","Current Stock Cost","Amount Sold","Quantity Sold","Profit","Image_Path"
"","Forma Redonda com Trava 10”x3” - unidade","Cozinha ","unit","0",0,"4.75","7.15","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\forma_redonda_com_trava_10_x3____unidade.webp"
"","Panela Non-Stick com Tampa de Vidro 3.5QT","Cozinha ","unit","11",0,"7.75","11.95","131.45","85.25","35.85","3","12.6","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\panela_non_stick_com_tampa_de_vidro_3_5qt.webp"
"","Leiteira de Inox com Cabo Plástico 24oz - unidade ","Cozinha ","unit","0",0,"3.25","4.95","0","0",0,0,0,""
"","Baralho Copag C/12","Diversos","unit","18",0,"63.74","76.95","1385.100","1147.32","1,261.4","17","263.84","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\baralho_copag_c_12.webp"
"","Sol Natus Cura Tudo Líquida 500ml","","unit","108",0,"5.62","7.9","853.2","606.96","616.2","78","177.84","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\sol_natus_cura_tudo_l_quida_500ml.webp"
"","Melitta Filtro de Papel 103 - 6 C/30","","unit","66",0,"9.09","15.95","1052.7","599.939","27.3","2","9.12","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\melitta_filtro_de_papel_103___6_c_30.webp"
"","Melitta Filtro de Papel 102 - 6 C/30","","unit","8",0,"8.49","12.9","103.2","67.92",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\melitta_filtro_de_papel_102___6_c_30.webp"
"","Engov After Bebida Reidratante Red Hits 250ml - com 6","Suplementos ","unit","11",0,"26.99","35.9","394.9","296.89","224.9","6","62.96","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\engov_after_bebida_reidratante_red_hits_250ml___com_6.webp"
"","Skala Creme de Pentear Dona Skala 250g C/12","Skala","unit","0",0,"23.99","31.18","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\skala_creme_de_pentear_dona_skala_250g_c_12.webp"
"","Skala Creme 12 em 1 - 1kg C/6","Skala","unit","35",0,"13.29","20.9","731.5","465.15","189","10","56.1","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\skala_creme_12_em_1___1kg_c_6.webp"
"","Skala Creme Abacate 1Kg","Skala","unit","0",0,"17.99","20.9","0","0","313.92","16","26.08","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\skala_creme_abacate_1kg.webp"
"","Skala Creme Argila Branca 1kg C/6","Skala","unit","4",0,"16.99","22.99","91.96","67.96","309.45","16","96.81","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\skala_creme_argila_branca_1kg_c_6.webp"
"","Skala Creme Banana e Bacuri 1Kg C/6","Skala","unit","10",0,"16.99","22.99","229.899","169.899",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\skala_creme_banana_e_bacuri_1kg_c_6.webp"
"","Skala Creme Cacau 1kg C/6","Skala","unit","49",0,"16.99","22.99","1126.51","832.509","327.3","17","101.37","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\skala_creme_cacau_1kg_c_6.webp"
"","Skala Creme Coquetel de Frutas 1Kg C/6","Skala","unit","18",0,"16.99","22.99","413.82","305.82","270.6","14","84.54","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\skala_creme_coquetel_de_frutas_1kg_c_6.webp"
"","Skala Creme Bomba de Vitamimas 1kg C/6","Skala","unit","9",0,"16.99","22.99","206.91","152.91","328.79","17","22.96","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\skala_creme_bomba_de_vitamimas_1kg_c_6.webp"
"","Skala Creme Divina Cor 1kg C/6","Skala","unit","68",0,"16.99","22.99","1563.32","1155.32","172.1","9","52.49","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\skala_creme_divina_cor_1kg_c_6.webp"
"","Skala Creme Dona Skala 1kg C/6","Skala","unit","51",0,"16.99","22.99","1172.49","866.489","324.35","17","98.42","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\skala_creme_dona_skala_1kg_c_6.webp"
"","Skala Creme Genetiqs 1kg C/6","Skala","unit","0",0,"13.29","20.9","0","0","60.7","3","20.83","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\skala_creme_genetiqs_1kg_c_6.webp"
"","Skala Creme Lama Negra 1kg C/6","Skala","unit","55",0,"16.99","22.99","1264.449","934.449","285.5","15","86.15","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\skala_creme_lama_negra_1kg_c_6.webp"
"","Skala Creme Jaborandi 1kg C/6","Skala","unit","62",0,"16.99","22.99","1425.379","1053.379","209.9","11","63.71","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\skala_creme_jaborandi_1kg_c_6.webp"
"","Skala Creme Potão Desmaiado 1kg C/6","Skala","unit","46",0,"16.99","22.99","1057.54","781.54","344.2","18","104.98","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\skala_creme_pot_o_desmaiado_1kg_c_6.webp"
"","Skala Creme Manga e Castanha do Pará 1kg C/6","Skala","unit","20",0,"16.99","22.99","459.799","339.799","303.45","16","90.81","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\skala_creme_manga_e_castanha_do_par__1kg_c_6.webp"
"","Skala Creme Raizes do Morro 1kg C/6","Skala","unit","46",0,"16.96","22.99","1057.54","780.160","351.25","18","112.03","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\skala_creme_raizes_do_morro_1kg_c_6.webp"
"","Skala Creme Mais Crespos 1kg C/6","Skala","unit","45",0,"16.99","22.99","1034.55","764.55","366.15","19","113.64","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\skala_creme_mais_crespos_1kg_c_6.webp"
"","Skala Creme Cajú e Mutumuru 1 kg C/6","Skala","unit","17",0,"16.99","22.99","390.83","288.83","207.9","11","61.71","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\skala_creme_caj__e_mutumuru_1_kg_c_6.webp"
"","Germa álcool Salicílico 2oz - c/12","Farmácia ","unit","29",0,"25.2","37.8","1096.199","730.8","37.8","1","12.6","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\germa__lcool_salic_lico_2oz___c_12.webp"
"","DLC Água de Rosas Spray 8oz","De La Cruz","unit","36",0,"2.3","3.95","142.200","82.8",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\dlc__gua_de_rosas_spray_8oz.webp"
"","Ibuprofeno 600mg Saimed 100/1 - 10 cartelas com 10","Farmácia ","unit","0",0,"23","34.5","0","0","621","18","207","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\ibuprofeno_600mg_saimed_100_1___10_cartelas_com_10.webp"
"","Nivea Creme Corporal Dry Skin 400ml","Perfumaria ","unit","60",0,"5.25","7.35","441","315","264.6","36","75.6","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\nivea_creme_corporal_dry_skin_400ml.webp"
"","Giovanna Baby Lilac Desodorante Spray 150ml - unidade","Desodorante ","unit","342",0,"3.75","5.25","1795.5","1282.5","157.5","30","45","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\giovanna_baby_lilac_desodorante_spray_150ml___unidade.webp"
"","Pipoqueira de Alumínio Polido 4.0","Alumínio ","unit","6",0,"11.66","16.45","98.699","69.960","49.35","3","14.37","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\pipoqueira_de_alum_nio_polido_4_0.webp"
"","Farmax Óleo Capilar e Corporal Semente de Uva 100ml c/12","Farmax ","unit","11",0,"25.9","38.95","428.450","284.9","38.95","1","13.05","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\farmax__leo_capilar_e_corporal_semente_de_uva_100ml_c_12.webp"
"","Crece Pelo Curativo de Unhas - Endurecedor 15ml - unidade","Acessórios ","unit","306",0,"3.5","5.25","1606.5","1071","31.5","6","10.5","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\crece_pelo_curativo_de_unhas___endurecedor_15ml___unidade.webp"
"","Nivea Creme Corporal Extra Dry 400ml","Perfumaria ","unit","21",0,"5.25","7.35","154.35","110.25","88.2","12","25.2","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\nivea_creme_corporal_extra_dry_400ml.webp"
"","Nivea Creme Corporal Normal Skin 400ml","Perfumaria ","unit","84",0,"5.25","7.35","617.4","441","220.5","30","63","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\nivea_creme_corporal_normal_skin_400ml.webp"
"","Redsy Minoxidil Ampola Capilar c/6","Ampolas ","unit","371",0,"10.87","16.9","6269.9","4032.769","1,752.8","104","622.32","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\redsy_minoxidil_ampola_capilar_c_6.webp"
"","Redsy Minoxidil Shampoo 16oz","Diversos","unit","210",0,"3.08","4.95","1039.5","646.800","1,544.4","312","583.44","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\redsy_minoxidil_shampoo_16oz.webp"
"","Giovanna Baby Sabonete Baby Giby Rosa 90g c/12","Higiene Pessoal","unit","47",0,"17.99","25.19","1183.93","845.53","277.09","11","79.2","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\giovanna_baby_sabonete_baby_giby_rosa_90g_c_12.webp"
"","Giovanna Baby Sabonete Baby Giby Azul 90g c/12","Higiene Pessoal","unit","50",0,"17.99","25.19","1259.5","899.499","302.28","12","86.4","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\giovanna_baby_sabonete_baby_giby_azul_90g_c_12.webp"
"","Monange Creme Hidratante de Oliva 200ml","","unit","84",0,"2.99","4.2","352.8","251.160",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\monange_creme_hidratante_de_oliva_200ml.webp"
"","Monange Creme Hidratante Flor de Lavanda 200ml","Higiene Pessoal","unit","192",0,"2.66","3.85","739.2","510.72","69.3","18","21.42","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\monange_creme_hidratante_flor_de_lavanda_200ml.webp"
"","Monange Creme Hidratante Frutas Vermelha 200ml","Higiene Pessoal","unit","156",0,"2.66","3.85","600.6","414.960","69.3","18","21.42","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\monange_creme_hidratante_frutas_vermelha_200ml.webp"
"","Monange Creme Hidratante Iogurte/Aveia 200ml","Higiene Pessoal","unit","48",0,"2.99","4.2","201.600","143.52","75.6","18","21.78","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\monange_creme_hidratante_iogurte_aveia_200ml.webp"
"","Monange Creme Hidratante Extrato de Algodão 200ml","Higiene Pessoal","unit","180",0,"2.66","3.85","693","478.8","69.3","18","21.42","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\monange_creme_hidratante_extrato_de_algod_o_200ml.webp"
"","Skala Creme Amido de Milho 1Kg","Skala","unit","29",0,"16.99","22.99","666.709","492.71","421.8","22","129.42","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\skala_creme_amido_de_milho_1kg.webp"
"","Skala Creme Babosa 1kg","Skala","unit","7",0,"16.99","22.99","160.929","118.929","67.77","3","14.8","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\skala_creme_babosa_1kg.webp"
"","Skala Creme Ceramidas 1Kg","Skala","unit","52",0,"16.99","22.99","1195.48","883.479","348.2","18","108.98","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\skala_creme_ceramidas_1kg.webp"
"","Skala Creme Divino Potão 1kg","Skala","unit","0",0,"17.99","20.9","0","0","179.64","9","17.73","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\skala_creme_divino_pot_o_1kg.webp"
"","Skala Creme Maionese Capilar 1Kg","Skala","unit","18",0,"16.99","22.99","413.82","305.82","351.25","18","112.03","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\skala_creme_maionese_capilar_1kg.webp"
"","Skala Creme Mais Cachos 1kg","Skala","unit","3",0,"16.99","22.99","68.97","50.97","413.23","20","140.03","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\skala_creme_mais_cachos_1kg.webp"
"","Skala Expert Creme Óleo de Côco 1kg","Skala","unit","0",0,"13.29","20.9","0","0","328.35","17","102.42","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\skala_expert_creme__leo_de_c_co_1kg.webp"
"","Skala Expert Creme Mais Cachinhos 1kg","Skala","unit","27",0,"16.99","22.99","620.729","458.729","448.7","23","143.03","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\skala_expert_creme_mais_cachinhos_1kg.webp"
"","Skala Expert Creme Maracujá e Creme de Patauá  1kg","Skala","unit","8",0,"16.99","22.99","183.92","135.92","274.69","14","84.93","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\skala_expert_creme_maracuj__e_creme_de_patau___1kg.webp"
"","Arco Íris Cuscuzeira #18 - unidade","Alumínio ","unit","0",0,"16.8","22.9","0","0","68.7","3","18.3","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\arco__ris_cuscuzeira__18___unidade.webp"
"","Epile Óleo Corporal Rosa Mosqueta 10ml c/12 unidades","Óleo ","unit","13",0,"99.9","129.9","1688.7","1298.7","674.5","5","175","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\epile__leo_corporal_rosa_mosqueta_10ml_c_12_unidades.webp"
"","Diabo Verde Desintupidor de Pia Granulado 300g","","unit","78",0,"5.09","7.15","557.7","397.02","436.15","61","125.66","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\diabo_verde_desintupidor_de_pia_granulado_300g.webp"
"","Fini Carmed Labial Amora - unidade","Fini ","unit","54",0,"5","6.8","367.2","270","163.2","24","43.2","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\fini_carmed_labial_amora___unidade.webp"
"","Fini Carmed Labial Minhocas - unidade ","Fini ","unit","140",0,"5","6.8","952","700",0,0,0,""
"","Fini Carmed Labial Leite Condesado - unidade","Fini ","unit","36",0,"5","6.8","244.799","180","40.8","6","10.8","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\fini_carmed_labial_leite_condesado___unidade.webp"
"","Fini Carmed Labial Brigadeiro - unidade","Fini ","unit","32",0,"5","6.8","217.6","160","81.6","12","21.6","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\fini_carmed_labial_brigadeiro___unidade.webp"
"","Fini Carmed Labial Maçã do Amor - unidade","Fini ","unit","138",0,"5","6.8","938.4","690",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\fini_carmed_labial_ma___do_amor___unidade.webp"
"","Fini Carmed Labial Açaí - unidade","Fini ","unit","100",0,"5","6.8","680","500","244.8","36","64.8","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\fini_carmed_labial_a_a____unidade.webp"
"","Fini Carmed Labial Dentaduras - unidade","Fini ","unit","54",0,"5","6.8","367.2","270","163.2","24","43.2","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\fini_carmed_labial_dentaduras___unidade.webp"
"","Fini Carmed Labial Água de Côco - unidade","Fini ","unit","68",0,"5","6.8","462.4","340","40.8","6","10.8","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\fini_carmed_labial__gua_de_c_co___unidade.webp"
"","Fini Carmed Labial Melancia - unidade","Fini ","unit","90",0,"5","6.8","612","450","40.8","6","10.8","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\fini_carmed_labial_melancia___unidade.webp"
"","Fini Carmed Labial Beijo - unidade","Fini ","unit","60",0,"5","6.8","408","300","122.4","18","32.4","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\fini_carmed_labial_beijo___unidade.webp"
"","Fini Carmed Labial Amora Intenso - unidades","Fini ","unit","77",0,"5","6.8","523.6","385","81.6","12","21.6","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\fini_carmed_labial_amora_intenso___unidades.webp"
"","Dove Spray 250ml Clean Confort for Men ","Desodorante ","unit","0",0,"30.5","48.95","0","0",0,0,0,""
"","Dove Spray 150ml Cucumber  Green c/12 ","Desodorante ","unit","0",0,"27","39.99","0","0",0,0,0,""
"","Dove Spray 150ml Passion Fruit c/12","Desodorante ","unit","0",0,"26.5","40.5","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\dove_spray_150ml_passion_fruit_c_12.webp"
"","Dove Spray 150ml Powder Soft c/12","Desodorante ","unit","0",0,"26.5","42.75","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\dove_spray_150ml_powder_soft_c_12.webp"
"","Dove Spray 250ml Cool Fresh For Men c/12","Desodorante ","unit","0",0,"30.5","48.95","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\dove_spray_250ml_cool_fresh_for_men_c_12.webp"
"","Claritin Anti-Alergico 25/1","Farmácia ","unit","0",0,"0.25","35","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\claritin_anti_alergico_25_1.webp"
"","Colgate Creme Dental Sparkling White Mint 2.5oz c/12","Higiene Pessoal","unit","12",0,"10.75","16.45","197.399","129","180.95","11","62.7","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\colgate_creme_dental_sparkling_white_mint_2_5oz_c_12.webp"
"","Skala Creme Frustatica Banana 1kg c/6","Farmácia ","unit","59",0,"16.99","22.99","1356.409","1002.409","195","10","62.1","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\skala_creme_frustatica_banana_1kg_c_6.webp"
"","Hipoglos Pomada Transparente - unidade","Farmácia ","unit","129",0,"9","16.95","2186.549","1161","254.25","15","119.25","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\hipoglos_pomada_transparente___unidade.webp"
"","Acetona Ideal 100ml c/12","Ideal","unit","0",0,"15.99","19.99","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\acetona_ideal_100ml_c_12.webp"
"","Finafta Multioral Spray 2oz - unidade","Farmácia ","unit","36",0,"5.85","8.98","323.280","210.6","107.76","12","37.56","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\finafta_multioral_spray_2oz___unidade.webp"
"","Gillette Razor 3 CT Simply Vênus 2 (3Rx4) - caixa com pacote de 3 unidades","Higiene Pessoal","unit","20",0,"14","19.6","392","280","58.8","3","16.8","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\gillette_razor_3_ct_simply_v_nus_2__3rx4____caixa_com_pacote_de_3_unidades.webp"
"","Gel Xtreme Clear 250g - unidade","Higiene Pessoal","unit","156",0,"1.2","1.95","304.2","187.2","23.4","12","9","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\gel_xtreme_clear_250g___unidade.webp"
"","Gel Xtreme Clear 2.20kg - unidade","Higiene Pessoal","unit","45",0,"6.98","9.98","449.1","314.1",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\gel_xtreme_clear_2_20kg___unidade.webp"
"","Deo Colonia Classic Giovanna Baby","","unit","57",0,"18.15","24.55","1399.350","1034.55","73.65","3","19.2","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\deo_colonia_classic_giovanna_baby.webp"
"","Deo Colonia Blue Giovanna Baby","Acessórios ","unit","57",0,"18.15","24.45","1393.649","1034.55","73.35","3","18.9","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\deo_colonia_blue_giovanna_baby.webp"
"","Fini Carmed Labial Cereja - unidade","","unit","152",0,"5","6.8","1033.6","760",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\fini_carmed_labial_cereja___unidade.webp"
"","Fini Carmed Labial Doce de Leite - unidade","Farmácia ","unit","28",0,"5","6.8","190.4","140",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\fini_carmed_labial_doce_de_leite___unidade.webp"
"","Fini Carmed Gel Dental Melancia - unidade","","unit","258",0,"5","5.99","1545.42","1290",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\fini_carmed_gel_dental_melancia___unidade.webp"
"","Fini Carmed Gel Dental Dentadura - unidade","","unit","246",0,"5","5.99","1473.54","1230","35.94","6","5.94","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\fini_carmed_gel_dental_dentadura___unidade.webp"
"","Fini Carmed Gel Dental Cereja - unidade","","unit","264",0,"5","5.99","1581.360","1320",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\fini_carmed_gel_dental_cereja___unidade.webp"
"","Fini Carmed Gel Dental Minhocas - unidade","","unit","270",0,"5","5.99","1617.3","1350",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\fini_carmed_gel_dental_minhocas___unidade.webp"
"","Fini Carmed Gel Dental Beijos - unidade","","unit","0",0,"6","7.8","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\fini_carmed_gel_dental_beijos___unidade.webp"
"","Fini Carmed Gel Dental Beijos - unidade","","unit","222",0,"5","5.99","1329.78","1110","71.88","12","11.88","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\fini_carmed_gel_dental_beijos___unidade.webp"
"","Fini Carmed Labial Beijinho - unidade","","unit","0",0,"5","6.8","0","0","40.8","6","10.8","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\fini_carmed_labial_beijinho___unidade.webp"
"","Leite de Magnésia Tradicional c/6","Farmácia ","unit","9",0,"18","28","252","162","28","1","10","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\leite_de_magn_sia_tradicional_c_6.webp"
"","Leite de Magnésia Hortelã c/6","Farmácia ","unit","21",0,"18","28","588","378","28","1","10","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\leite_de_magn_sia_hortel__c_6.webp"
"","Pilão de Alumínio  Batido","Alumínio ","unit","0",0,"3.99","5.99","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\pil_o_de_alum_nio__batido.webp"
"","Giovanna Baby Giby Kit Shampoo, Condicionador, Sabomete e esponja","Farmácia ","unit","0",0,"9.45","14.19","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\giovanna_baby_giby_kit_shampoo__condicionador__sabomete_e_esponja.webp"
"","Giovanna Baby Giby Kit Menina Shampoo, Condicionador, Sabonete e Esponja","Farmácia ","unit","0",0,"9.45","14.19","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\giovanna_baby_giby_kit_menina_shampoo__condicionador__sabonete_e_esponja.webp"
"","Hipoglos Pomada Amêndoas - unidade ","Farmácia ","unit","95",0,"9","16.95","1610.25","855","508.5","30","238.5",""
"","Skala Creme Uva 1Kg c/6","Skala","unit","10",0,"16.99","22.99","229.899","169.899","272.63","14","20.77","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\skala_creme_uva_1kg_c_6.webp"
"","Skala Creme Acachonados 1kg c/6","Skala","unit","148",0,"16.99","22.99","3402.52","2514.52","749.39","37","253.96","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\skala_creme_acachonados_1kg_c_6.webp"
"","Skala Creme Melancia 1kg c/6","Skala","unit","9",0,"16.99","22.99","206.91","152.91",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\skala_creme_melancia_1kg_c_6.webp"
"","Skala Creme Morango 1kg c/6","","unit","9",0,"16.99","22.99","206.91","152.91","64.73","3","10.76","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\skala_creme_morango_1kg_c_6.webp"
"","Theraflu Day time Berry Burst","Farmácia ","unit","0",0,"24.95","37.45","0","0","74.9","2","25","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\theraflu_day_time_berry_burst.webp"
"","Fini Carmed Smurf - unidade","Fini ","unit","92",0,"5","6.9","634.800","460","248.4","36","68.4","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\fini_carmed_smurf___unidade.webp"
"","Fini Carmed Glitter 3 em 1 - unidade","Fini ","unit","298",0,"8","10.95","3263.1","2384","65.7","6","17.7","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\fini_carmed_glitter_3_em_1___unidade.webp"
"","Aleve Strength Box/25 caplets ","","unit","4",0,"9.75","14.65","58.6","39",0,0,0,""
"","Lufbem ","Farmácia ","unit","0",0,"8.45","8.45","0","0","295.75","35","0",""
"","Mata Piolho 2oz","","unit","24",0,"4.42","6.65","159.600","106.08","119.7","18","40.14","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\mata_piolho_2oz.webp"
"","DLC Pomada Acne 2.6oz","De La Cruz","unit","11",0,"35.4","49.8","547.8","389.4",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\dlc_pomada_acne_2_6oz.webp"
"","Lola Óleo Pinga Patauá e Moringa","Lola ","unit","6",0,"83.4","107.4","644.400","500.400","429.6","4","96","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\lola__leo_pinga_patau__e_moringa.webp"
